CS_ID,CS_NAME,lat,long,real_lat,real_long
4050040900,제주도교육청,33.4907760543,126.4974081993,33.4902703,126.4982303
4050040700,제주도의회,33.4907073037,126.5000014175,33.4903182,126.4992861
4050038800,제주도청 1청사,33.4897213357,126.4973719487,33.4888341,126.4980797
4050038700,제주도청 2청사,33.4896298662,126.4999584172,33.4890071,126.5006816
4050034400,제주도청 2청사 후문 공영주차장,33.4875914286,126.4998884805,33.4881996,126.5001059
4050018800,한라수목원,33.4699187412,126.490832136,33.4699272,126.4932445
4050046700,오라동주민센터,33.4957278353,126.5120291364,33.4951336,126.511555
4050046000,제주종합경기장,33.4953766475,126.5197922299,33.4949885,126.5189264
4050045100,제주춘강의원,33.4934582732,126.5001281991,33.493696,126.5017091
4050035400,외도1동 공영주차장,33.4878527414,126.4309318855,33.4876623,126.429739
4050009201,외도동주민센터,33.49306171,126.4311025118,33.4929556,126.4322517
4050029400,제주도농아복지관,33.4850408981,126.4267660426,33.4848735,126.4257375
4050018600,제주양로원,33.4681579285,126.4463686362,33.4736727,126.4482646
4050060100,용담2동주민센터,33.5120697733,126.5123142612,33.5115829,126.5118008
4050013100,이도1동주민센터,33.5058127102,126.5255468235,33.5067302,126.5270745
4050052600,동부경찰서,33.5025011474,126.5371099175,33.50317947,126.5367089
4050047700,이도2동공영주차장,33.4967319282,126.535328761,33.49678952,126.5349264
4050011600,제주벤처마루,33.4995088039,126.5299304175,33.5003147,126.5300349
4050043500,제주보건소,33.4922723351,126.5197105115,33.4917032,126.5202864
4050051400,제주시청,33.500683523,126.5324653247,33.50021259,126.5322178
4050050600,제주학생문화원,33.4994265233,126.5412981679,33.5007234,126.5410454
4050012900,고용센터,33.5048113039,126.5262400743,33.5044201,126.5271265
4050051300,이호동주민센터,33.5005924292,126.4547230112,33.4997537,126.4581461
4050012800,문화예술진흥원,33.5040585224,126.5364461678,33.5043089,126.5353859
4050057100,민속자연사박물관,33.5061024918,126.5294278231,33.5061399,126.5316454
4050053700,일도삼주아파트,33.5036668668,126.5419452299,33.5039515,126.5426023
4050012801,제주문화콘텐츠진흥원,33.5032544289,126.5348028858,33.5054697,126.5345108
4050033400,제주애덕의집,33.4867748658,126.5594897617,33.49013392,126.5580751
4050068600,화북동주민센터,33.521416523,126.5656386676,33.520225,126.5654876
4070017500,구좌읍주민센터,33.5229763667,126.8524347305,33.5225168,126.8518012
4070020400,동부농업기술센터,33.5510695874,126.7517981755,33.5500699,126.750406
4070060000,동부보건소,33.5551981923,126.7523388011,33.5543773,126.7513422
4070017600,동제주종합사회복지관,33.523550491,126.8513564185,33.5230697,126.8487174
4070021100,소망요양원,33.5553158352,126.7366814805,33.547644,126.7316366
4070012500,애월119센터,33.4652144293,126.3460111677,33.4666589,126.3488567
4070064400,제주농업기술센터,33.4557024311,126.4013245589,33.4592643,126.403769
4070015700,상하수도본부,33.4989947417,126.6514775427,33.4996454,126.6503584
4070009300,제주돌문화공원,33.448451835,126.6636522302,33.4486627,126.6589493
4070061300,제주동물위생시험소,33.4752557864,126.6372391028,33.4757908,126.6381228
4070009900,제주세계자연유산센터,33.4526884912,126.7092765736,33.4569205,126.7147513
4070056700,조천 항일기념관,33.5377251645,126.6399134289,33.5415236,126.6425739
4070058900,조천119센터,33.5435090157,126.6535183084,33.5410941,126.6469034
4070056200,조천읍사무소,33.5349166753,126.6324272269,33.5345995,126.6342946
4070011700,추자면사무소,33.4587989293,126.3109979805,33.96370145,126.2960688
4070002701,한경면사무소,33.3502551676,126.1832620017,33.35011034,126.1841057
4070002800,서부농업기술센터,33.3514255849,126.2556786043,33.353628,126.2483963
4070006200,서부소방서,33.4048485224,126.2694294173,33.4024456,126.270402
4070006700,한림읍사무소,33.4102746159,126.2656302296,33.410104,126.2670984
4070006500,한림체육관,33.4086663985,126.2662024796,33.4089702,126.2684786
4050014100,국립제주박물관,33.5119834609,126.5486518553,33.5139974,126.5489702
4050068700,제주해양경비안전서,33.5215107418,126.5438352929,33.519783,126.5403164
4070060100,구좌체육관,33.5560801767,126.7597321077,33.5561992,126.7616506
4070055100,만장굴,33.5283221513,126.7730235043,33.5291,126.7714308
4070049400,비자림,33.4913760532,126.8106279741,33.4913168,126.8113883
4070049200,세화오일장인근주차장,33.4891904275,126.8219138055,33.4895966,126.8316644
4070059400,용암해수산업화지원센터,33.5493811909,126.8142409281,33.5425855,126.8121733
4050015900,어리목주차장,33.3923108041,126.4946767301,33.3922314,126.4945663
4050002702,해군호텔,33.4607823668,126.4480792303,33.4590325,126.448717
4050026100,롯데마트신제주점,33.4826511167,126.4817815111,33.4824201,126.4819325
4050048600,오일시장일대공영주차장,33.497449991,126.4764231363,33.4974552,126.4747907
4050003400,아라지구공영주차장,33.4693520231,126.5473139492,33.4703785,126.5476976
4050017600,제주테크노파크방송통신융합센터,33.4603656193,126.571746013,33.451093,126.572006
4050004000,탐라중학교공영주차장,33.4767945852,126.5443201985,33.4763498,126.5450031
4050000605,한라생태숲,33.4291572723,126.5984076044,33.430924,126.595761
4070006802,녹고뫼 안트레안내센터,33.4194794674,126.4058967262,33.4059516764,126.40796934
4070007800,봉성리 종합복지회관,33.4227437101,126.3130011045,33.4221038,126.3124995
4070010700,상가리사무소,33.4523963717,126.3449943376,33.4496848,126.3457585
4070012200,애월도서관,33.4626767726,126.3301517925,33.4633212,126.3314033
4070014102,하귀1지구 공영주차장,33.4866286843,126.4141501343,33.4845878,126.4177465
4070013200,클럽다인리조트,33.4676338037,126.3580261361,33.4710066,126.3514646
4050009500,시리우스호텔,33.4937925855,126.4921893867,33.4934468418,126.4909571
4050022200,한라도서관,33.4810623983,126.5155790418,33.4763664,126.516046
4050037700,외도구획정리지구,33.4892728359,126.4326196363,33.4899087,126.432638
4050028100,외도부영2차아파트,33.4840862103,126.4343311993,33.48498216,126.433522
4050056400,제주국제공항,33.5054779288,126.4962601045,33.5063344,126.4952613
4050056600,신천지아파트,33.5056801477,126.5443275745,33.50447886,126.5447864
4050013800,영락교회 인근 공영주차장,33.50972896,126.5431440425,33.5106341,126.5442435
4070016400,람사르습지 주차장,33.508136086,126.7076506986,33.50969881,126.7156674
4070008010,산굼부리,33.406181127,126.619857239,33.4087482,126.635052
4070019100,행운식품,33.5372387414,126.670102793,33.5368718,126.6699363
4070023700,제주현대미술관,33.3372406814,126.2677685676,33.33969225,126.2656922
4070002700,한경도서관 앞 주차장,33.3500518039,126.1830641987,33.3498289,126.1845735
4070061600,한경체육관,33.2998517059,126.1850773084,33.3014102,126.1845554
4070029600,한림공원 인근 공영주차장,33.3899028824,126.2362756017,33.3910691,126.2372035
4080095900,(재)테크노파크 생물종다양성연구소,33.316453548,126.6335786527,33.31464154,126.634748
4080084800,남원읍 공영주차장,33.2787344146,126.7205075646,33.2788184,126.7214486
4080009300,위미의례회관,33.2889604598,126.6567161671,33.2897921,126.657825
4060010606,서귀포혁신도시공영주차장(국토교통부인재개발원 앞),33.2913585031,126.5144565622,33.2784399,126.5169922
4080081500,대정문화체육센터,33.2634002793,126.236976901,33.2633536,126.2351338
4060024500,서귀포 자기주도학습지원센터,33.25209854,126.5708040638,33.25129639,126.5703212
4060031100,퐁낭작은도서관 앞 공영주차장(비석거리),33.256023952,126.5721177023,33.25544697,126.5722626
4060016100,서귀포성당 뒤 주차장(솔동산로근처),33.243552685,126.5614613285,33.2436583,126.5629579
4060020900,서귀포시 매일시장 공영주차장,33.2484906563,126.5660921129,33.2501708,126.5636786
4080020504,모구리야영장,33.4056561483,126.8173384241,33.4059591,126.821694
4080108300,성산읍 공영주차장,33.4344080963,126.9246707413,33.4242095,126.931111
4080111300,성산일출봉 공영주차장,33.462931589,126.9350113416,33.4624691,126.9352237
4080104700,일출랜드,33.3849389219,126.8427566976,33.3835243,126.8413634
4080112600,봄그리고가을리조트,33.4699962948,126.9167492721,33.474087,126.9110984
4080113100,성산포 공영주차장(야외),33.4724142614,126.9335336926,33.4719123953,126.9331983
4060014900,보목하수처리장,33.2427803595,126.5921267742,33.243313,126.5914917
4080076800,산방산 주차장,33.2362854545,126.3115828054,33.2359439,126.3119793
4080078100,안덕우체국 뒤 주차장,33.2467758342,126.3359445914,33.2462682,126.3353527
4060011000,돈내코유원지 주차장,33.2991276471,126.5893885737,33.3003161,126.5847998
4060007703,중문랜드,33.264250276,126.378436874,33.2639753,126.3852041
4060008200,중문관광단지,33.2666611474,126.4111819806,33.2814107,126.4111118
4060014400,중문컨벤션센터,33.24147652,126.4262763021,33.2413649,126.4245153
4060006700,회수사거리,33.2632387096,126.4438263555,33.2630754,126.4425071
4080018900,성읍민속마을,33.3826034285,126.7998949184,33.3841426,126.8018149
4080102600,표선생활체육관,33.3530168177,126.8141952671,33.3544886,126.8146643
4080015400,표선의례회관 앞 공영주차장,33.3296195224,126.8222737923,33.3225332,126.8228665
4080097700,표선해수욕장 주차장,33.3248177043,126.8426536608,33.322511,126.841868
4060022300,쇠소깍 공영주차장,33.2506167742,126.6213698769,33.2542498,126.6224923
4050007400,봉개동공영주차장,33.4912308935,126.5932240065,33.4914049,126.5949431
4070019800,북촌 너븐숭이4.3 기념관,33.5467442104,126.6910393861,33.5459875,126.6887641
4070051800,선흘리 낙선동4.3성,33.5146578626,126.6933757994,33.5153475,126.6945308
4050023000,제스코마트,33.4813540229,126.5300931053,33.4804626,126.5292406
4050063700,한국교통안전공단 제주자동차검사소,33.5138919295,126.5889522925,33.5141378,126.5892937
4080015600,메밀가공시설,33.3276361475,126.3797657295,33.3280672,126.379672
4050002502,도립미술관,33.4542396169,126.4872597301,33.4526324,126.4896073
4080123300,신화역사공원 조성사업,33.3028333892,126.3068022059,33.2991069,126.3108907
4060037800,하효마을다목적회관,33.2579864772,126.617588906,33.2581464,126.617765
4060007200,홍로공영주차장,33.2661453628,126.5681558817,33.2663197,126.5671727
4070012601,송당리사무소,33.4712183223,126.7771188474,33.4713595,126.779182
4070060400,스마트그리드홍보관,33.557281865,126.8119547296,33.5568204,126.8135728
4050046500,개인택시조합,33.495687242,126.4681837613,33.4957048,126.4691969
4050055500,LH제주지역본부,33.5045045858,126.5254571673,33.5040866,126.5237993
4050069100,제주삼양유적지,33.5236655537,126.5864313551,33.5236295,126.5881816
4050079400,삼양2동공영주차장,33.5194601686,126.5809781855,33.5197151,126.582675
4050002403,제주의료원,33.4458930538,126.5579583558,33.4452709,126.5601453
4070047700,서부경찰서,33.4733901537,126.4091288458,33.4735853,126.4062819
4070036400,파스쿠찌유수암점,33.4231386214,126.4081923817,33.42359058,126.4079787
4050004800,제주 KCTV,33.4818052103,126.4965936046,33.4812035,126.4962404
4050038400,한국전력공사 제주지역본부,33.4895954605,126.5016500112,33.4890305,126.5013451
4050021800,부민장례식장,33.4809311166,126.5189905734,33.4803205,126.5219174
4070044200,베스트힐 주차장,33.4562334271,126.6608777987,33.45400628,126.6576599
4070021800,해양경비안전센터(고산출장소),33.299214832,126.1686591674,33.3081601,126.164197
4070001000,유리의성,33.3174588352,126.2698680732,33.3148365,126.2734488
4070002100,한경119센터,33.3430785789,126.1826165498,33.3426894,126.1829494
4050014200,제주대학교교육대학,33.5134292729,126.5535065743,33.5145691,126.5516729
4050058200,화북2동 공영주차장,33.5090835854,126.5594249806,33.5083458,126.5612841
4080090700,남원의례회관 주차장,33.2926266198,126.7103477331,33.2948173,126.7114506
4060006912,강창학경기장,33.2616979758,126.5012740302,33.2596431,126.501791
4060063200,서귀포 해양경비안전서,33.2502388929,126.5145644232,33.2512173,126.5137141
4060017300,정방폭포(주차장),33.2448931001,126.5735478676,33.24474912,126.5730486
4060036100,서귀포의료원,33.2574413719,126.5639083756,33.2560963,126.5630644
4060026000,제주권역재활병원,33.2527117372,126.5611239529,33.25288112,126.5624668
4080106800,난산리 다목적회관,33.401187913,126.8747956573,33.4010138,126.8709732
4080109900,성산하수처리장,33.4502152746,126.9207713648,33.4518197,126.9189457
4080022401,수산1리 복지회관,33.4471398828,126.8838069053,33.445846,126.8830815
4080076200,용머리해안(주차장),33.2334282682,126.31077737,33.2337921,126.3109307
4080002900,안덕계곡 주차장,33.2579829268,126.3529353912,33.2576211,126.3532545
4080078000,안덕면 종합복지회관,33.2463999604,126.3314849332,33.2458455,126.3332062
4080078500,청소년 문화의 집,33.2493054719,126.3369963081,33.2495585,126.3371369
4060044200,서귀포교육지원청,33.2723707915,126.5897927269,33.2705664,126.5892146
4060049100,영실매표소,33.3387721542,126.4845519362,33.34010219,126.4805139
4060016600,제주국제평화센터,33.2441840313,126.4221230254,33.2443989,126.4218997
4080121900,가시리 조랑말체험공원,33.3575035003,126.7361508287,33.38309728,126.7362849
4080017300,표선해양경비단,33.3530700225,126.8237094184,33.3565925,126.8219062
4070033200,새마을금고제주연수원,33.4132202168,126.3963861646,33.4135888,126.3946902
4070001300,생각하는정원,33.3269084909,126.2530246993,33.325988,126.2552095
4050001000,탐라교육원,33.4225288663,126.526082168,33.3616666,126.5291666
4050015700,농어촌공사 제주지역본부,33.5213990225,126.5872881044,33.522604,126.5872715
4050008600,제주수산연구소,33.4926991474,126.4282411992,33.4938538,126.4290032
4050002902,아트리움공연장,33.4658632729,126.4563844804,33.4649309,126.4553144
4080104000,김영갑갤러리,33.3744947544,126.8469120491,33.3720645,126.8541795
4080096700,토이파크,33.3198213833,126.3485239837,33.3190856,126.3457347
4080069800,마라도 가는 여객선,33.2075126474,126.2907254459,33.207412,126.2905823
4080002500,건강과 성박물관,33.2546120544,126.3421031673,33.2546582,126.3467011
4080014000,서커스월드공연장,33.3115378973,126.3458100114,33.3144112,126.3449392
4070060300,신재생에너지홍보관,33.5571332015,126.8185692735,33.559415,126.8187356
4050064300,다이아나호텔,33.5142054604,126.538405824,33.51781026,126.5395457
4050054600,제주시농협 하나로마트,33.504377585,126.5506110744,33.5029625,126.553699
4050006600,롯데하이마트 신제주점,33.4870881796,126.4814978865,33.4865713,126.4812285
4050034300,제주시농협 하나로유통센터,33.4875742108,126.4685270734,33.4877055,126.4680465
4050004101,넥슨박물관,33.4731444285,126.4842853546,33.4720996,126.485864
4050031200,현대블루핸즈 노형북부점,33.4856808979,126.4663110739,33.4854792,126.4655444
4050056900,아모렉스리조트,33.5058943353,126.4663123862,33.5074916,126.4702754
4050067900,탑동2공영주차장,33.5181104296,126.5192827298,33.5182983,126.5198951
4050017700,제주대학교,33.4605852416,126.5635911371,33.4572368,126.5642957
4070011800,애월농협,33.4611287416,126.3205680387,33.460321,126.3215331
4070013904,하귀농협 복지센터,33.4813236176,126.3997470621,33.48130641,126.4003734
4050070500,하귀농협 장례식장,33.4726375927,126.4279577098,33.4730618,126.4265546
4050051700,한국충전㈜,33.501355742,126.5397217929,33.5011704,126.5402581
4050009200,롯데리아 제주외도 DT,33.4930356476,126.4309459802,33.49322448,126.4307653
4050007901,형제자동차공업사(1급),33.4916591799,126.4232692299,33.4916997,126.4236567
4050067700,토끼와거북이,33.517258867,126.5021588549,33.5188204,126.4921734
4050039900,제주정부종합청사,33.490087304,126.5287056681,33.490454,126.5253079
4070019502,제주필하우스,33.5446846524,126.6866255533,33.544947,126.6863809
4070019300,함덕농협 하나로마트,33.5374128845,126.6748124768,33.536657,126.674625
4070002300,바다목장,33.345298244,126.1827311837,33.34607951,126.1793437
4070024000,한경농협,33.3463052538,126.1914023201,33.3465629,126.1902065
4070003201,GS25 너울빌리지점,33.363192919,126.1958192604,33.36274266,126.1933741
4070008800,현대블루핸즈 한림점,33.437818929,126.2799561361,33.4358428,126.2778418
4080087700,남원하나로마트,33.2841889873,126.7233060805,33.2843692,126.7217541
4080004300,위미농협,33.275068617,126.6627783235,33.2745832,126.6609677
4080000801,희준카센타,33.2469577738,126.2217635713,33.24693381,126.2221662
4060025400,코리아마트,33.2525330047,126.5697065665,33.2523774,126.570198
4060001102,롯데하이마트 서귀포점,33.2542334992,126.5659578868,33.2539126,126.5661853
4060025500,현대오일뱅크 선반내주유소,33.2525762587,126.5482787494,33.2529872,126.5509089
4080017700,잠도둑 게스트하우스,33.3634469289,126.8652104186,33.3588533,126.864433
4080010900,GS25 서광점,33.2885819917,126.3242999177,33.28923399,126.3220078
4080013900,동광 R 주차장,33.3101934292,126.340672074,33.3109558,126.3416458
4060003100,한우명품관,33.2575702104,126.5860314489,33.2572426,126.5885177
4060044900,대유랜드,33.2772848538,126.3951744191,33.2787568,126.394896
4060021100,롯데호텔,33.2485152588,126.4083367661,33.2485349,126.4103936
4060013800,GS25 대포점,33.2387295784,126.4353589372,33.23916549,126.436134
4060004200,GS25 중문사거리점,33.258507116,126.4270034486,33.25821268,126.4269498
4060010200,약천사,33.2905918348,126.4608984172,33.2888115,126.4603899
4080020800,성읍랜드,33.3984515223,126.788154651,33.39830245,126.7871594
4080097400,표선농협,33.3236221713,126.8316369331,33.3247771,126.8319867
4080098200,NH농협은행 제주수련원,33.3263671416,126.7977021495,33.3255768,126.7999334
4060048500,㈜상효원,33.305104746,126.5860533969,33.3072182,126.5860938
4050030900,제주 웰컴센터,33.4856201473,126.4998122932,33.4863166,126.4990979
4070029700,한림공원,33.3920331301,126.2392148701,33.3894949,126.2396825
4060042400,홈플러스,33.2610948203,126.5591415751,33.2604879,126.5600101
4060005900,중문교회,33.2619706784,126.420966418,33.258334,126.4214249
4060003800,중문덤장,33.2580928726,126.4060063825,33.2576625,126.4082795
4080097500,해비치리조트,33.3245168087,126.845064334,33.3234478,126.8447796
4080107400,세븐일레븐 온평,33.4106258626,126.9081330392,33.41319489,126.9090256
4080077000,세븐일레븐 산방산로드,33.2377466329,126.3072684865,33.2376527,126.3072228
4070013202,세븐일레븐 애월신엄,33.4700965895,126.3642444424,33.4701674,126.363791
4080004400,신영영화박물관 주차장,33.2755623039,126.7060834491,33.2743208,126.7042704
4050031000,이마트신제주점,33.4856702103,126.4804839489,33.4849511,126.4804897
4050068200,이마트제주점,33.5189321163,126.5206777301,33.5179985,126.5212165
4070013203,CU 제주씨앤블루점,33.470677475,126.3656135842,33.47786089,126.3653153
4070008003,CU 제주교래점,33.4360910315,126.6801573716,33.43626569,126.6790176
4080008702,CU 서귀태흥점,33.2924029003,126.7563171673,33.2929303,126.7575155
4060016400,CU 서귀외돌개점,33.2439637018,126.5551095392,33.2438918,126.5547833
4080096300,CU 제주표선남촌점,33.3175108613,126.829054997,33.31670479,126.8286174
4070030200,모노리스제주파크,33.3957020587,126.3607559802,33.3916367,126.3555151
4070048800,덕천리연수원,33.4832807411,126.7461563033,33.4875872,126.7470774
4050066400,셀스퀘어빌딩,33.5154324913,126.5895735432,33.5156633,126.590567
4070015600,GS25제주대흘점,33.4987005724,126.6589071994,33.4977094,126.659133
4080112200,GS25성산오조점,33.4688293692,126.9206946885,33.4689629854,126.921889677
4070001500,GS25제주한경점,33.3353149915,126.2567715429,33.3312684423,126.256117907
4050050400,한국전력 제주전력지사,33.4989678356,126.5367852612,33.498292,126.536771
4060027700,한국전력 제주본주 서귀포지사,33.2540207992,126.5100222578,33.2541046,126.5108726
4060048600,제스코마트 서귀포점,33.307526074,126.5703550246,33.3160617,126.5750986
4070035300,보타리본사,33.4189173954,126.3142556269,33.4086372,126.3173876
4070025700,보타리농장,33.3583230736,126.3482976163,33.3689588,126.3505941
4050017200,첨단과학단지(스마트빌딩),33.4571456163,126.5779065433,33.45396077,126.5784926
4070009201,제주 에코그린리조트,33.4423868645,126.2904716719,33.4359116,126.2916831
4050022400,노형부영1차,33.4811907723,126.4847709805,33.4800824,126.4853946
4080123600,제주신화월드호텔앤리조트,33.3026126354,126.3163532986,33.30497395,126.3163542
