LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,LENGTH,REMARK
"4060496400","4060159100","4060159200","1","107","000","-",성읍정의현로136번길,"0","0","000","30","0","0","0",167.65240000000,
"4060496500","4060159300","4060159100","1","107","000","-",성읍정의현로136번길,"0","0","000","30","0","0","0",71.87100000000,
"4060496600","4060159100","4060159300","1","107","000","-",성읍정의현로136번길,"0","0","000","30","0","0","0",86.15580000000,
"4060496700","4060160200","4060161100","1","107","000","-",서성일로27번길,"0","0","000","30","0","0","0",169.23540000000,
"4060496800","4060161100","4060160200","1","107","000","-",서성일로27번길,"0","0","000","30","0","0","0",169.20840000000,
"4060496900","4060159800","4060160200","1","107","000","-",서성일로27번길,"0","0","000","30","0","0","0",48.27740000000,
"4060497000","4060160200","4060159800","1","107","000","-",서성일로27번길,"0","0","000","30","0","0","0",48.27750000000,
"4060497100","4060159100","4060159800","1","107","000","-",서성일로27번길,"0","0","000","30","0","0","0",83.24960000000,
"4060497200","4060159800","4060159100","1","107","000","-",서성일로27번길,"0","0","000","30","0","0","0",83.27620000000,
"4060497300","4060161100","4060161200","1","106","000","1119",서성일로,"0","0","000","60","0","0","0",61.52540000000,
"4060497400","4060161200","4060161100","1","106","000","1119",서성일로,"0","0","000","60","0","0","0",63.53510000000,
"4060497500","4060161200","4060161400","1","106","003","1119",서성일로,"0","0","000","60","0","0","0",42.29660000000,
"4060497600","4060161400","4060161200","1","106","003","1119",서성일로,"0","0","000","60","0","0","0",44.38490000000,
"4060515100","4060175600","4060175500","1","106","000","1136",중산간동로,"0","0","000","30","0","0","0",203.87970000000,
"4060497700","4060161400","4060164000","1","106","000","1119",서성일로,"0","0","000","60","0","0","0",1517.52430000000,
"4060497800","4060164000","4060161400","1","106","000","1119",서성일로,"0","0","000","60","0","0","0",1524.14670000000,
"4060497900","4060157900","4060157300","1","107","000","-",성읍민속로,"0","0","000","60","0","0","0",453.04050000000,
"4060498000","4060157300","4060157900","1","107","000","-",성읍민속로,"0","0","000","60","0","0","0",433.79910000000,
"4060498100","4060157300","4060156800","2","105","000","97",번영로,"0","0","000","70","0","0","0",984.92790000000,
"4060498200","4060156800","4060157300","2","105","000","97",번영로,"0","0","000","70","0","0","0",979.08890000000,
"4060498300","4060172900","4060173000","1","106","000","1136",중산간동로,"0","0","000","60","0","0","0",274.90380000000,
"4060498400","4060173000","4060172900","1","106","000","1136",중산간동로,"0","0","000","60","0","0","0",272.53490000000,
"4060498500","4060178400","4060178800","1","107","000","-",환해장성로,"0","0","000","50","0","0","0",535.54500000000,
"4060498600","4060178800","4060178400","1","107","000","-",환해장성로,"0","0","000","50","0","0","0",562.70910000000,
"4060498700","4060174200","4060177300","1","107","000","-",난산온평로,"0","0","000","50","0","0","0",2428.64740000000,
"4060498800","4060177300","4060174200","1","107","000","-",난산온평로,"0","0","000","50","0","0","0",2448.42430000000,
"4060498900","4060174200","4060173000","1","107","000","-",난산로,"0","0","000","50","0","0","0",1064.10640000000,
"4060499000","4060173000","4060174200","1","107","000","-",난산로,"0","0","000","50","0","0","0",1067.30450000000,
"4060499100","4060173000","4060173200","1","106","000","1136",중산간동로,"0","0","000","60","0","0","0",287.02100000000,
"4060499200","4060173200","4060173000","1","106","000","1136",중산간동로,"0","0","000","60","0","0","0",286.98500000000,
"4060499300","4060173000","4060166900","1","107","000","-",난산로,"0","0","000","60","0","0","0",3194.76280000000,
"4060499400","4060166900","4060173000","1","107","000","-",난산로,"0","0","000","60","0","0","0",3198.24450000000,
"4060499500","4060164000","4060164500","1","106","000","1119",서성일로,"0","0","000","60","0","0","0",398.69720000000,
"4060499600","4060164500","4060164000","1","106","000","1119",서성일로,"0","0","000","60","0","0","0",398.73650000000,
"4060499700","4060156800","4060155500","2","105","000","97",번영로,"0","0","000","70","0","0","0",847.02840000000,
"4060499800","4060155500","4060156800","2","105","000","97",번영로,"0","0","000","70","0","0","0",844.24340000000,
"4060499900","4060173200","4060176200","1","107","000","-",난고로,"0","0","000","50","0","0","0",2924.52890000000,
"4060500000","4060176200","4060173200","1","107","000","-",난고로,"0","0","000","50","0","0","0",2921.40190000000,
"4060500100","4060173200","4060174600","1","106","000","1136",중산간동로,"0","0","000","60","0","0","0",2910.57810000000,
"4060509900","4060180100","4060183100","2","107","000","-",신양로,"0","0","000","50","0","0","0",666.72560000000,
"4060500200","4060174600","4060173200","1","106","000","1136",중산간동로,"0","0","000","60","0","0","0",2911.37190000000,
"4060500300","4060145100","4060144200","1","107","000","-",녹산로,"0","0","000","60","0","0","0",590.61920000000,
"4060500400","4060144200","4060145100","1","107","000","-",녹산로,"0","0","000","60","0","0","0",592.86270000000,
"4060500500","4060178800","4060179800","1","107","000","-",환해장성로,"0","0","000","50","0","0","0",815.91590000000,
"4060500600","4060179800","4060178800","1","107","000","-",환해장성로,"0","0","000","50","0","0","0",790.20780000000,
"4060500700","4060178800","4060177700","1","107","000","-",온평애향로,"0","0","000","50","0","0","0",593.79860000000,
"4060500800","4060177700","4060178800","1","107","000","-",온평애향로,"0","0","000","50","0","0","0",585.06030000000,
"4060500900","4060164500","4060166900","1","106","000","1119",서성일로,"0","0","000","60","0","0","0",1584.91150000000,
"4060501000","4060166900","4060164500","1","106","000","1119",서성일로,"0","0","000","60","0","0","0",1585.87900000000,
"4060501100","4060177200","4060177300","2","106","000","1132",일주동로,"0","0","000","50","0","0","0",84.18320000000,
"4060501200","4060177300","4060177200","2","106","000","1132",일주동로,"0","0","000","50","0","0","0",84.18310000000,
"4060501300","4060150300","4060152500","1","107","000","-",번영로,"0","0","000","50","0","0","0",1673.23100000000,
"4060501400","4060152500","4060150300","1","107","000","-",번영로,"0","0","000","50","0","0","0",1636.78600000000,
"4060501500","4060177300","4060177700","1","107","000","-",온평애향로,"0","0","000","30","0","0","0",162.04960000000,
"4060501600","4060177700","4060177300","1","107","000","-",온평애향로,"0","0","000","30","0","0","0",163.43220000000,
"4060501700","4060177300","4060177500","2","106","000","1132",일주동로,"0","0","000","50","0","0","0",88.42450000000,
"4060501800","4060177500","4060177300","2","106","000","1132",일주동로,"0","0","000","50","0","0","0",88.37060000000,
"4060501900","4060177500","4060177800","2","106","000","1132",일주동로,"0","0","000","60","0","0","0",396.47290000000,
"4060502000","4060177800","4060177500","2","106","000","1132",일주동로,"0","0","000","60","0","0","0",397.92180000000,
"4060506400","4060153300","4060153800","2","105","000","97",번영로,"0","0","000","70","0","0","0",577.34390000000,
"4060502100","4060178500","4060179000","1","107","000","-",온평동로,"0","0","000","50","0","0","0",311.97440000000,
"4060502200","4060179000","4060178500","1","107","000","-",온평동로,"0","0","000","50","0","0","0",311.78730000000,
"4060502300","4060155500","4060155400","2","105","003","97",번영로,"0","0","000","70","0","0","0",41.85360000000,
